Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
121,1,5.850662,100000,100,3315.471016,1010.360072,1919.47251,10105.32136,209.221066,117.530174,152.882329,431.992796,0.727279,0.343686,0.453137,1.199951,1224.08174,687.629322,894.462833,2527.443836,Coryphodon_elephantopus
122,1,4.897539,100000,100,3356.819628,1002.53939,1932.506724,9012.680868,213.273624,128.246552,153.606449,367.871157,0.608799,0.287697,0.379317,1.004469,1044.515889,628.09249,752.293576,1801.663339,Coryphodon_hamatus
123,50,1.383618,100000,100,549.46892,288.940168,332.709005,1849.094915,35.081,23.745554,25.974158,59.468009,0.171994,0.081278,0.107162,0.283775,48.538703,32.854776,35.938313,82.281008,"Agriochoerus_sp.,Amynodon_advenus,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Claenodon_ferox,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Eotylopus_sp.,Heptodon_posticus,Homacodon_vagans,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Xenicohippus_osborni,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Mesatirhinus_junius,Mesonyx_obtusidens,Mouillacitherium_elegans,Notostylops_murinus,Oldfieldthomasia_debilitata,Oxacron_sp.,Palaeosyops_robustus,Phenacodus_primaevus,Phenacodus_wortmani,Pleuraspidotherium_aumonieri,Protoreodon_petersoni,Protylopus_sp.,Rhyphodon_lankesteri,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Tapirulus_hyracinus,Tetraclaenodon_pliciferus,Xenicohippus_sp.,Zygorhiza_kochii"
124,7,11.98925,100000,100,7097.089828,2254.211114,4197.772256,21265.55348,451.989978,52.408672,386.168038,789.571909,1.49035,0.704286,0.928573,2.458954,5419.020846,628.340666,4629.86515,9466.375006,"Amynodon_advenus,Heptodon_posticus,Hyrachyus_modestus,Xenicohippus_osborni,Mesatirhinus_junius,Palaeosyops_robustus,Xenicohippus_sp."
125,3,6.369001,100000,100,8886.749735,4938.196149,5096.456441,32650.40074,559.173852,458.234747,440.453425,1047.962093,0.791713,0.374135,0.493282,1.30626,3561.378823,2918.497563,2805.248304,6674.471617,"Amynodon_advenus,Heptodon_posticus,Hyrachyus_modestus"
126,2,3.961349,100000,100,14464.72971,7542.475132,6959.507282,57445.59568,908.849342,392.980575,552.718281,2343.928331,0.492424,0.232702,0.306808,0.812459,3600.269433,1556.733209,2189.51001,9285.118149,"Amynodon_advenus,Hyrachyus_modestus"
127,1,7.176777,100000,100,24556.56306,4568.923692,10478.75002,63391.24862,1537.096111,477.203319,769.572846,2434.040842,0.892125,0.421586,0.555845,1.471932,11031.39601,3424.781801,5523.0527,17468.56833,Amynodon_advenus
128,1,3.29594,100000,100,14287.57494,4475.497243,6935.693162,39756.22617,907.073477,572.808708,551.369913,2039.64102,0.409709,0.193614,0.255272,0.675986,2989.659757,1887.943132,1817.28215,6722.534423,Hyrachyus_modestus
129,1,3.623746,100000,100,9157.212579,331.71372,5111.066574,25674.01625,584.102555,73.497097,441.91353,1284.502437,0.450458,0.21287,0.280661,0.743218,2116.639297,266.334813,1601.382387,4654.710567,Heptodon_posticus
130,2,8.320096,100000,100,17334.98094,4033.992188,8381.921293,42842.36865,1101.266661,440.74981,633.022233,1798.881652,1.034248,0.488748,0.644396,1.706423,9162.644341,3667.080732,5266.805753,14966.86804,"Mesatirhinus_junius,Palaeosyops_robustus"
131,1,5.97064,100000,100,9810.427098,3012.133532,5750.399069,27215.39376,622.70869,417.836226,476.592229,1099.922312,0.742193,0.350734,0.462429,1.224558,3717.969412,2494.749686,2845.560628,6567.240153,Palaeosyops_robustus
132,1,4.269716,100000,100,9608.288654,969.498361,5704.449243,23659.4144,616.297218,444.117144,474.278823,1175.900058,0.530756,0.250816,0.330692,0.875704,2631.414092,1896.254076,2025.035877,5020.759294,Mesatirhinus_junius
133,2,5.396818,100000,100,7487.664159,2432.215853,4197.772256,25507.44183,478.544594,81.395965,386.404322,1070.789537,0.670863,0.317026,0.417986,1.106869,2582.618079,439.279209,2085.353802,5778.856249,"Xenicohippus_osborni,Xenicohippus_sp."
134,1,3.328605,100000,100,6981.953502,1124.487182,4156.414253,16744.29023,447.938235,4.696866,383.524644,820.25176,0.413769,0.195533,0.257802,0.682686,1491.009449,15.634011,1276.602048,2730.294108,Xenicohippus_sp.
135,1,3.144113,100000,100,7159.380843,634.326413,4166.329496,20138.4733,461.776096,475.90492,383.999523,1165.415588,0.390836,0.184695,0.243513,0.644847,1451.876228,1496.298845,1207.337891,3664.198301,Xenicohippus_osborni
136,4,6.165891,100000,100,472.567674,210.980783,325.726973,991.65285,30.295522,22.216674,25.647277,37.532128,0.766465,0.362204,0.477551,1.264603,186.798886,136.985591,158.138312,231.419012,"Meniscotherium_chamense,Phenacodus_primaevus,Phenacodus_wortmani,Tetraclaenodon_pliciferus"
137,3,2.011211,100000,100,512.904225,231.124038,330.824361,1134.883504,32.967277,23.376345,25.904581,50.51119,0.250008,0.118145,0.155769,0.412493,66.304149,47.014763,52.099578,101.588661,"Phenacodus_primaevus,Phenacodus_wortmani,Tetraclaenodon_pliciferus"
138,1,2.917035,100000,100,520.157648,187.565134,331.156334,1464.624105,33.251289,21.762141,25.912225,52.835274,0.362608,0.171356,0.225926,0.598274,96.995174,63.480927,75.586867,154.122342,Tetraclaenodon_pliciferus
139,2,6.582492,100000,100,551.014887,294.796336,335.980868,1474.906378,35.272274,18.68111,26.187321,69.307797,0.818251,0.386676,0.509817,1.350047,232.179464,122.96826,172.377834,456.218016,"Phenacodus_primaevus,Phenacodus_wortmani"
140,1,5.596397,100000,100,561.657077,216.753912,338.439099,1440.305515,35.865861,24.795837,26.335432,59.423447,0.695672,0.32875,0.433444,1.147802,200.719596,138.767346,147.383531,332.557203,Phenacodus_primaevus
141,1,5.594503,100000,100,518.927075,232.375616,332.520809,1226.744017,33.280999,25.312093,26.019811,61.265573,0.695437,0.328638,0.433297,1.147413,186.190647,141.608579,145.567913,342.750432,Phenacodus_wortmani
142,1,16.68029,100000,100,463.177715,266.180405,324.952475,826.029034,29.840043,22.705959,25.607741,34.616112,2.07348,0.979852,1.291897,3.42107,497.740574,378.741978,427.14454,577.406791,Meniscotherium_chamense
143,3,25.05172,100000,100,485.44242,239.657665,329.466527,1106.347786,31.042126,23.288995,25.845614,41.134611,3.114109,1.471616,1.940268,5.138022,777.658649,583.429393,647.477095,1030.49275,"Notostylops_murinus,Oldfieldthomasia_debilitata,Rhyphodon_lankesteri"
144,1,9.333766,100000,100,488.790712,231.071831,330.212223,995.24462,31.499528,22.268213,25.875175,46.90047,1.160254,0.548294,0.722905,1.914324,294.009226,207.846285,241.512828,437.758015,Notostylops_murinus
145,2,5.96582,100000,100,551.042466,294.058937,338.963665,1388.881737,35.387057,21.596791,26.376378,63.259629,0.741594,0.350451,0.462056,1.223569,211.112811,128.84257,157.356724,377.395559,"Oldfieldthomasia_debilitata,Rhyphodon_lankesteri"
146,1,9.60536,100000,100,649.416634,494.275484,352.473722,2567.660198,41.167829,16.464034,27.127255,95.139583,1.194015,0.564249,0.74394,1.970027,395.431821,158.142973,260.567051,913.849942,Rhyphodon_lankesteri
147,1,3.613204,100000,100,592.258185,191.170414,343.041842,1656.388737,37.831174,21.448883,26.615711,78.384922,0.449147,0.212251,0.279844,0.741056,136.691749,77.499191,96.167995,283.220715,Oldfieldthomasia_debilitata
148,1,17.675648,100000,100,454.364081,192.892755,324.098693,975.598946,29.060195,23.761606,25.567517,31.694491,2.19721,1.038322,1.368988,3.625215,513.657776,420.001776,451.922438,560.220661,Pleuraspidotherium_aumonieri
149,3,16.14084,100000,100,474.054881,779.087941,316.260026,2862.315716,29.757755,24.245417,25.205886,44.785749,2.006422,0.948163,1.250116,3.310431,480.315158,391.341391,406.844178,722.879612,"Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus"
150,1,5.369476,100000,100,458.192917,205.665009,316.05887,897.002382,29.35351,22.275344,25.190508,38.714358,0.667464,0.31542,0.415869,1.101261,157.612968,119.606926,135.259829,207.875815,Hyopsodus_miticulus
151,1,8.254583,100000,100,454.886076,238.563133,315.682933,843.088878,29.21412,21.867216,25.160491,39.230339,1.026104,0.4849,0.639322,1.692987,241.150376,180.504751,207.689358,323.830087,Hyopsodus_lepidus
152,1,9.463086,100000,100,459.153215,146.396333,315.646636,1259.909967,29.19941,22.08793,25.15793,37.634933,1.17633,0.555891,0.732921,1.940847,276.316529,209.01998,238.071651,356.14261,Hyopsodus_paulus
153,32,1.987211,100000,100,500.198592,296.976831,331.026129,1120.454592,32.041345,23.600609,25.967268,48.365694,0.247025,0.116735,0.15391,0.40757,63.672914,46.89939,51.602441,96.11284,"Agriochoerus_sp.,Anisonchus_sectorus,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Claenodon_ferox,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Diplobune_sp.,Dorudon_atrox,Ectoconus_ditrigonus,Eotylopus_sp.,Homacodon_vagans,Leptotragulus_sp.,Loxolophus_priscus,Mesonyx_obtusidens,Mouillacitherium_elegans,Oxacron_sp.,Protoreodon_petersoni,Protylopus_sp.,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Tapirulus_hyracinus,Zygorhiza_kochii"
154,2,5.182845,100000,100,497.021769,205.468485,331.667903,1069.710661,31.870675,22.296228,26.008671,46.470652,0.644265,0.304456,0.401414,1.062984,165.180767,115.557893,134.798911,240.850186,"Anisonchus_sectorus,Ectoconus_ditrigonus"
155,1,4.698954,100000,100,518.048964,155.358848,334.056836,1377.466883,32.971647,23.369429,26.153174,49.324811,0.584114,0.276031,0.363936,0.963739,154.932251,109.81187,122.89256,231.775016,Anisonchus_sectorus
156,1,1.739936,100000,100,529.814195,154.676296,334.704226,1527.663226,33.848994,19.036406,26.192949,64.96388,0.216287,0.102209,0.134759,0.356855,58.895084,33.122127,45.574054,113.032994,Ectoconus_ditrigonus
157,30,1.216067,100000,100,519.73103,189.895386,334.906235,1366.739497,33.054356,24.473557,26.234248,53.353767,0.151166,0.071436,0.094185,0.249411,40.196312,29.761486,31.902603,64.881755,"Agriochoerus_sp.,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Claenodon_ferox,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Diplobune_sp.,Dorudon_atrox,Eotylopus_sp.,Homacodon_vagans,Leptotragulus_sp.,Loxolophus_priscus,Mesonyx_obtusidens,Mouillacitherium_elegans,Oxacron_sp.,Protoreodon_petersoni,Protylopus_sp.,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Tapirulus_hyracinus,Zygorhiza_kochii"
158,1,22.39621,100000,100,1537.873858,282.038397,531.816073,3613.30354,96.820377,26.21163,36.722108,139.285106,2.78401,1.315623,1.734598,4.593386,2168.409487,587.041168,822.436041,3119.458487,Mesonyx_obtusidens
159,29,1.534185,100000,100,520.798438,223.915632,335.459332,1248.606567,33.28663,23.808223,26.285718,52.371794,0.19071,0.090123,0.118823,0.314656,51.067849,36.526218,40.327154,80.348021,"Agriochoerus_sp.,Anoplotherium_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Chriacus_baldwini,Claenodon_ferox,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Diplobune_sp.,Dorudon_atrox,Eotylopus_sp.,Homacodon_vagans,Leptotragulus_sp.,Loxolophus_priscus,Mouillacitherium_elegans,Oxacron_sp.,Protoreodon_petersoni,Protylopus_sp.,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Tapirulus_hyracinus,Zygorhiza_kochii"
160,5,1.094938,100000,100,537.693462,267.256853,339.378389,1253.974151,34.54499,22.533643,26.502624,54.820046,0.136109,0.06432,0.084803,0.224568,37.824622,24.672942,29.01873,60.024552,"Arctocyon_primaevus,Arctocyonides_arenae,Chriacus_baldwini,Claenodon_ferox,Loxolophus_priscus"
161,1,6.051776,100000,100,493.065358,303.86207,336.118556,1169.244251,31.376918,23.305479,26.348382,37.837761,0.752279,0.3555,0.468713,1.241199,189.886078,141.039539,159.454504,228.985655,Chriacus_baldwini
162,4,1.094315,100000,100,540.354284,252.99243,343.736201,1190.032857,34.64827,23.732492,26.747888,55.580968,0.136031,0.064283,0.084755,0.22444,37.916122,25.970822,29.270615,60.823088,"Arctocyon_primaevus,Arctocyonides_arenae,Claenodon_ferox,Loxolophus_priscus"
163,1,2.362668,100000,100,575.245632,156.318435,347.640293,1629.349878,36.495194,24.129992,27.003096,59.209502,0.293697,0.13879,0.18299,0.484575,86.226028,57.011159,63.799352,139.892396,Loxolophus_priscus
164,3,2.472659,100000,100,670.917355,270.743377,363.946396,1868.16914,42.51253,24.224284,27.908948,77.221898,0.307369,0.145252,0.191509,0.507134,105.118989,59.898395,69.009312,190.943421,"Arctocyon_primaevus,Arctocyonides_arenae,Claenodon_ferox"
165,1,2.819807,100000,100,680.245388,254.931015,366.359799,1782.433962,43.013206,23.347472,28.055022,73.619174,0.350522,0.165644,0.218395,0.578333,121.288939,65.835364,79.109747,207.591862,Claenodon_ferox
166,2,4.184261,100000,100,586.504538,286.884126,353.682252,1406.633999,37.536759,27.667763,27.374293,68.421692,0.520134,0.245796,0.324073,0.858178,157.063599,115.769142,114.541187,286.294219,"Arctocyon_primaevus,Arctocyonides_arenae"
167,1,4.084956,100000,100,619.883333,176.22192,357.387016,1794.1366,39.578551,21.066897,27.569311,114.90379,0.507789,0.239963,0.316382,0.837811,161.676641,86.057347,112.619423,469.376926,Arctocyonides_arenae
168,1,4.08373,100000,100,611.807362,202.558406,356.114718,1611.500919,38.971533,23.192596,27.51158,81.440021,0.507637,0.239891,0.316287,0.837559,159.14922,94.712301,112.349864,332.579057,Arctocyon_primaevus
169,24,4.102011,100000,100,517.238762,310.537614,333.752618,1536.051224,32.736788,22.519855,26.182725,50.180872,0.509909,0.240965,0.317703,0.841308,134.286666,92.376693,107.401827,205.842489,"Agriochoerus_sp.,Anoplotherium_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Dacrytherium_sp.,Dalanistes_ahmedi,Diacodexis_ilicis,Dichobune_leporina,Diplobune_sp.,Dorudon_atrox,Eotylopus_sp.,Homacodon_vagans,Leptotragulus_sp.,Mouillacitherium_elegans,Oxacron_sp.,Protoreodon_petersoni,Protylopus_sp.,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Tapirulus_hyracinus,Zygorhiza_kochii"
170,4,5.23906,100000,100,490.54923,277.839933,327.308812,1074.340759,31.33242,23.880301,25.864131,44.241944,0.651253,0.307759,0.405768,1.074513,164.152428,125.110331,135.503733,231.7862,"Diacodexis_ilicis,Dichobune_leporina,Homacodon_vagans,Mouillacitherium_elegans"
171,3,2.248625,100000,100,516.039619,303.802932,327.565256,1324.63594,32.83002,24.414396,25.884594,52.819553,0.27952,0.132091,0.174157,0.461185,73.822405,54.898822,58.204745,118.771368,"Diacodexis_ilicis,Dichobune_leporina,Mouillacitherium_elegans"
172,1,20.55679,100000,100,471.388094,338.691553,323.887089,1541.918742,29.983088,23.769072,25.691251,37.730413,2.555357,1.20757,1.592134,4.216127,616.356054,488.615817,528.129643,775.616176,Mouillacitherium_elegans
173,2,1.652761,100000,100,536.473395,254.672306,329.698123,1963.509527,34.496091,18.379502,25.962125,94.072691,0.20545,0.097088,0.128007,0.338976,57.013794,30.376924,42.909187,155.479675,"Diacodexis_ilicis,Dichobune_leporina"
174,1,1.420065,100000,100,532.039261,255.329806,330.243835,1652.250667,34.357968,18.622993,25.98889,90.814022,0.176524,0.083419,0.109985,0.29125,48.790548,26.44586,36.905913,128.961814,Diacodexis_ilicis
175,1,20.41093,100000,100,486.892143,256.716651,325.540502,1396.483254,31.316726,18.487955,25.77594,79.960121,2.537225,1.199001,1.580837,4.186212,639.203512,377.356359,526.1109,1632.060423,Dichobune_leporina
176,1,12.19003,100000,100,464.229142,228.224414,325.204442,849.812146,29.778217,24.764131,25.756167,38.453481,1.515308,0.71608,0.944124,2.500134,362.997361,301.8755,313.968449,468.74909,Homacodon_vagans
177,1,30.073914,100000,100,464.165006,261.962671,329.718199,817.032299,29.68371,24.070565,25.998204,31.778235,3.738403,1.766635,2.32924,6.168057,892.705332,723.896112,781.867765,955.695917,Tapirulus_hyracinus
178,19,8.481154,100000,100,544.795865,211.427363,347.009954,1188.507123,34.836764,23.043671,27.013498,54.420934,1.054268,0.498209,0.65687,1.739456,295.455963,195.436925,229.105634,461.552322,"Agriochoerus_sp.,Anoplotherium_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Dacrytherium_sp.,Dalanistes_ahmedi,Diplobune_sp.,Dorudon_atrox,Eotylopus_sp.,Leptotragulus_sp.,Oxacron_sp.,Protoreodon_petersoni,Protylopus_sp.,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
179,7,5.297891,100000,100,566.391547,261.232896,351.569052,1309.817933,36.163789,26.068906,27.317371,57.941604,0.658566,0.311215,0.410324,1.086579,191.591811,138.11022,144.724454,306.968302,"Anoplotherium_sp.,Bathygenys_reevesi,Dacrytherium_sp.,Diplobune_sp.,Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
180,4,3.685472,100000,100,578.222853,206.816754,351.024316,1347.192724,37.30921,25.801927,27.271499,65.368794,0.458131,0.216496,0.285442,0.755878,137.502051,95.092278,100.508348,240.91486,"Bathygenys_reevesi,Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
181,1,11.17477,100000,100,538.629925,306.775294,346.538287,1401.305995,34.106105,22.500578,27.044111,50.9786,1.389104,0.656441,0.865492,2.291907,381.127883,251.438788,302.211719,569.674125,Bathygenys_reevesi
182,3,2.401255,100000,100,581.152095,232.203187,349.005605,1540.442919,36.768683,24.92515,27.187433,65.118191,0.298493,0.141057,0.185978,0.492489,88.290985,59.851642,65.283959,156.365383,"Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
183,1,4.228188,100000,100,560.723028,1067.643759,346.860448,4294.729954,34.623854,28.798692,27.060173,59.053323,0.525594,0.248377,0.327475,0.867187,146.396165,121.766284,114.415498,249.688553,Leptotragulus_sp.
184,2,2.793274,100000,100,584.201176,250.450044,350.091017,1486.16403,37.275504,21.797674,27.235002,66.243426,0.347224,0.164086,0.21634,0.572891,104.120698,60.886875,76.074824,185.036039,"Eotylopus_sp.,Protylopus_sp."
185,1,5.646533,100000,100,562.268289,333.340481,348.453956,1496.339881,35.741104,23.042912,27.149461,56.696764,0.701905,0.331695,0.437327,1.158085,201.813323,130.112566,153.300329,320.140147,Eotylopus_sp.
186,1,2.788842,100000,100,582.551087,227.589265,350.696136,1390.073568,37.317046,25.359172,27.257682,67.065515,0.346673,0.163825,0.215997,0.571982,104.071345,70.722723,76.01737,187.035124,Protylopus_sp.
187,3,7.445973,100000,100,995.673613,215.519609,432.546523,3154.750011,62.952281,21.057971,31.815286,133.992815,0.925588,0.4374,0.576694,1.527144,468.740983,156.797083,236.895764,997.706881,"Anoplotherium_sp.,Dacrytherium_sp.,Diplobune_sp."
188,2,4.019251,100000,100,904.444673,405.553885,419.052428,3463.522299,57.025959,21.654178,31.061885,145.376027,0.499622,0.236103,0.311293,0.824335,229.201642,87.033576,124.845511,584.302741,"Dacrytherium_sp.,Diplobune_sp."
189,1,6.121257,100000,100,880.234856,217.793731,417.895575,2865.286414,55.807981,26.228579,31.018766,146.210753,0.760916,0.359582,0.474094,1.255449,341.614995,160.551872,189.873839,894.993598,Diplobune_sp.
190,1,3.263616,100000,100,909.760402,459.47222,421.625133,3210.826605,57.695031,21.523192,31.210352,129.122701,0.405691,0.191715,0.252769,0.669356,188.294425,70.243433,101.858603,421.406913,Dacrytherium_sp.
191,1,8.896481,100000,100,1361.985627,322.975476,511.245395,3574.202603,86.458442,28.598734,36.167191,162.585993,1.105896,0.522607,0.689037,1.824638,769.175888,254.42809,321.760728,1446.443196,Anoplotherium_sp.
192,12,3.433327,100000,100,1079.268047,1293.933828,401.359962,6245.599537,67.139734,21.992207,29.798296,182.17741,0.426787,0.201684,0.265913,0.704164,230.512662,75.506436,102.307294,625.474619,"Agriochoerus_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Cebochoerus_sp.,Dalanistes_ahmedi,Dorudon_atrox,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
193,1,13.43126,100000,100,998.806867,496.139153,397.304741,3691.076165,62.905917,26.92313,29.612597,135.178663,1.669602,0.788994,1.040258,2.754706,844.90572,361.611556,397.73449,1815.61977,Cebochoerus_sp.
194,11,2.36955,100000,100,2948.830039,1184.274432,982.46668,12263.48185,187.311248,56.684353,84.746618,487.585432,0.294552,0.139195,0.183523,0.485987,443.843368,134.31641,200.811348,1155.35806,"Agriochoerus_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Dalanistes_ahmedi,Dorudon_atrox,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
195,4,3.645104,100000,100,2820.951705,847.257637,959.882216,8833.712489,179.50161,35.683169,81.411494,398.979821,0.453113,0.214125,0.282315,0.747598,654.302037,130.068861,296.753363,1454.32294,"Agriochoerus_sp.,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis"
196,2,3.084942,100000,100,2945.888813,866.038423,984.913906,10687.30182,191.465887,93.531218,84.54467,690.569587,0.38348,0.181219,0.23893,0.632711,590.661157,288.538382,260.815404,2130.367124,"Agriochoerus_sp.,Protoreodon_petersoni"
197,1,3.954393,100000,100,2787.49154,872.831761,964.356532,8745.417233,179.499705,50.182843,82.175,425.6047,0.491559,0.232293,0.30627,0.811032,709.812376,198.442683,324.952246,1683.008246,Agriochoerus_sp.
198,1,3.395389,100000,100,2801.406423,874.350426,956.691691,9195.573929,180.548607,108.966214,81.149871,618.020389,0.422071,0.199456,0.262975,0.696383,613.032753,369.982683,275.535381,2098.419629,Protoreodon_petersoni
199,2,6.915322,100000,100,2903.220135,1110.770316,985.017641,10930.74684,184.550934,26.024365,84.544305,477.726459,0.859624,0.406227,0.535595,1.418309,1276.229137,179.966867,584.651094,3303.632291,"Oxacron_sp.,Robiacina_lavergnensis"
200,1,4.990339,100000,100,2861.903843,1118.65116,956.431456,11177.77416,181.811908,29.601246,80.838783,499.93433,0.620335,0.293148,0.386504,1.023501,907.303055,147.720255,403.41293,2494.841785,Robiacina_lavergnensis
201,1,6.387893,100000,100,2846.693569,1120.583165,952.057248,11370.59234,180.709588,48.229886,80.248381,464.166218,0.794061,0.375245,0.494746,1.310135,1154.353511,308.087348,512.618073,2965.044132,Oxacron_sp.
202,7,2.331345,100000,100,225318.6259,49670.43005,109642.97,574805.6956,14285.95533,3484.425218,8787.156876,20375.82416,0.289803,0.13695,0.180564,0.478151,33305.49054,8123.39731,20485.89425,47503.07578,"Basilosaurus_cetoides,Basilosaurus_isis,Dalanistes_ahmedi,Dorudon_atrox,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
203,1,4.070236,100000,100,93991.09225,20202.69259,40631.45683,251886.3646,5949.090709,724.706089,3539.284971,10626.58416,0.50596,0.239098,0.315242,0.834791,24214.20317,2949.724812,14405.7251,43252.7054,Dalanistes_ahmedi
204,6,1.884748,100000,100,252220.3285,161663.3511,63773.77569,1244907.411,15886.02918,2959.983303,5171.93679,53599.4947,0.234288,0.110716,0.145975,0.386555,29941.16172,5578.822611,9747.797521,101021.5404,"Basilosaurus_cetoides,Basilosaurus_isis,Dorudon_atrox,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
205,1,3.115675,100000,100,238519.9737,114438.8023,63205.48202,1003365.701,15079.72234,3697.035959,5132.416362,50021.09242,0.387301,0.183024,0.241311,0.639014,46983.5139,11518.76251,15990.94135,155849.4671,Rodhocetus_kasrani
206,5,2.606387,100000,100,2061515.509,1688670.759,877231.8469,8815165.504,128390.8148,31132.08886,73165.42806,263423.6119,0.323993,0.153107,0.201866,0.534561,334636.1506,81142.2717,190697.4206,686583.8776,"Basilosaurus_cetoides,Basilosaurus_isis,Dorudon_atrox,Saghacetus_osiris,Zygorhiza_kochii"
207,2,3.51334,100000,100,5090794.702,413858.8509,2187368.736,13697599.52,321600.7161,72147.19275,167351.8168,528561.6481,0.436733,0.206384,0.27211,0.720574,1129892.66,253477.6182,587963.8321,1857016.781,"Basilosaurus_cetoides,Basilosaurus_isis"
208,1,5.072857,100000,100,2444534.5,714784.075,1142869.959,6594037.088,154792.731,30189.02315,92299.08121,280004.4888,0.630593,0.297995,0.392895,1.040426,785241.3889,153144.5974,468220.0402,1420422.731,Basilosaurus_cetoides
209,1,3.75275,100000,100,2703311.858,804956.0205,1192308.478,8657016.481,172003.5752,50186.54204,95665.28513,421059.6759,0.466494,0.220448,0.290652,0.769676,645486.4167,188337.5456,359007.8988,1580131.699,Basilosaurus_isis
210,3,2.644593,100000,100,1531517.833,353054.2026,805667.4231,4615296.393,97498.75331,42757.25781,67178.58487,265770.2612,0.328742,0.155352,0.204825,0.542397,257844.5205,113075.5447,177660.0153,702854.1725,"Dorudon_atrox,Saghacetus_osiris,Zygorhiza_kochii"
211,1,4.14638,100000,100,1478276.979,279609.5946,797194.6958,4248962.271,92886.54536,21704.42498,66473.45038,158824.8667,0.515425,0.243571,0.321139,0.850408,385142.9139,89994.79366,275624.1852,658548.2508,Dorudon_atrox
212,2,2.73882,100000,100,1577317.888,2208885.039,805031.984,8886569.662,98500.06096,22087.0155,67091.40546,195544.512,0.340455,0.160887,0.212123,0.561723,269773.937,60492.35979,183751.2831,535561.2204,"Saghacetus_osiris,Zygorhiza_kochii"
213,1,4.652638,100000,100,1566184.847,1034364.652,809050.8683,6406904.543,98632.65311,65000.89752,67380.54176,319297.5713,0.578356,0.27331,0.360349,0.95424,458902.0299,302425.6458,313497.2691,1485576.013,Zygorhiza_kochii
214,1,3.955835,100000,100,1567670.646,264930.4783,814447.1358,4232829.103,99656.4068,27344.84307,67808.80191,189734.4726,0.491739,0.232378,0.306381,0.811328,394224.302,108171.6873,268240.4319,750558.2673,Saghacetus_osiris
